TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9
3368247,0,9554520,2079.95,W,7826,481.0,150.0,mastercard,224.0,debit,387.0,87.0,,,yahoo.com,,4.0,8.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,24.0,4.0,38.0,38.0,1.0,261.0,1.0,,,,,0.0,261.0,,,,261.0,T,T,T,,,F,F,T,T
3294301,0,7649155,335.0,W,12358,555.0,150.0,visa,226.0,credit,264.0,87.0,35.0,,att.net,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,0.0,T,T,T,M0,F,F,F,F,T
3423945,0,11049936,59.0,W,5374,170.0,150.0,mastercard,117.0,debit,387.0,87.0,26.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,41.0,41.0,8.0,41.0,8.0,,,,,41.0,34.0,,,,41.0,T,T,T,M0,F,T,F,F,T
3226979,0,5678878,10.0,W,5170,184.0,150.0,visa,226.0,debit,264.0,87.0,27.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,394.0,,395.0,395.0,395.0,,,,,0.0,0.0,,,,395.0,T,T,T,M0,F,F,,,
3516624,0,13947683,24.0,W,17598,268.0,150.0,visa,166.0,debit,272.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,16.0,16.0,16.0,0.0,,,,,,16.0,0.0,,,,16.0,T,T,T,M0,T,F,F,F,T
3262968,0,6714218,107.95,W,2803,100.0,150.0,visa,226.0,debit,337.0,87.0,22.0,,gmail.com,,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,17.0,3.0,274.0,274.0,24.0,515.0,41.0,,,,,515.0,455.0,,,,515.0,T,T,T,,,T,F,F,T
3103876,0,2259936,226.0,W,11399,543.0,150.0,mastercard,224.0,debit,264.0,87.0,,,,,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,3.0,352.0,184.0,0.0,,,,,,,491.0,,,,,497.0,,,,M0,T,T,,,
3429883,0,11245341,59.0,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,1.0,,anonymous.com,,4.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,9.0,3.0,113.0,113.0,5.0,84.0,5.0,,,,,5.0,257.0,,,,581.0,T,F,F,M1,F,F,T,T,T
3373141,0,9674177,47.0,W,7069,111.0,150.0,mastercard,166.0,debit,472.0,87.0,36.0,,gmail.com,,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,16.0,6.0,0.0,,,288.0,2.0,,,,,68.0,288.0,,,,431.0,T,T,T,M1,F,F,F,F,T
3060274,0,1627133,117.0,W,1675,174.0,150.0,visa,226.0,debit,330.0,87.0,,,gmail.com,,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,1.0,282.0,282.0,10.0,10.0,10.0,,,,,18.0,,,,,282.0,,,,M0,F,F,,,
3421406,0,10977089,29.99,W,7919,194.0,150.0,mastercard,166.0,debit,143.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,33.0,,,,0.0,T,F,F,M0,F,F,F,F,F
3422934,0,11034125,80.0,H,17480,181.0,150.0,visa,226.0,credit,123.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,
3406755,0,10621307,92.0,W,8335,532.0,150.0,mastercard,224.0,debit,315.0,87.0,859.0,,aol.com,,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,1.0,131.0,129.0,0.0,129.0,0.0,,,,,131.0,131.0,,,,131.0,T,F,F,M0,F,F,F,F,F
3392157,0,10243466,60.0,W,15484,418.0,150.0,visa,226.0,debit,264.0,87.0,,,anonymous.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,546.0,546.0,546.0,0.0,,,,,,0.0,0.0,,,,546.0,T,T,T,,,T,T,T,T
3026989,0,974372,100.0,H,18375,174.0,150.0,visa,162.0,credit,330.0,87.0,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,0.25,0.25,,,,,,,,,,,,,,,
3204601,0,5082424,34.5,W,6481,111.0,150.0,visa,226.0,debit,337.0,87.0,52.0,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,1.0,169.0,169.0,14.0,170.0,170.0,,,,,170.0,170.0,,,,539.0,T,T,T,M0,T,T,F,F,T
3158684,0,3708345,88.5,W,2581,199.0,150.0,mastercard,202.0,debit,315.0,87.0,4.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,M0,F,F,F,F,T
3479586,0,12855235,7.685,C,9026,545.0,185.0,visa,137.0,credit,,,,92.0,hotmail.com,hotmail.com,3.0,12.0,0.0,2.0,0.0,2.0,2.0,5.0,0.0,5.0,3.0,3.0,6.0,2.0,421.0,421.0,48.0,462.0,26.0,462.0,26.0,,,0.0,,462.0,0.0,,462.0,,,,M2,,,,,
3324475,0,8296295,54.5,W,8320,476.0,150.0,visa,166.0,debit,264.0,87.0,,,gmail.com,,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,10.0,2.0,53.0,53.0,3.0,175.0,3.0,,,,,5.0,,,,,175.0,,,,M0,F,F,,,
3398208,0,10384936,49.0,W,9350,111.0,150.0,visa,162.0,credit,220.0,87.0,,,gmail.com,,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,17.0,1.0,129.0,129.0,6.0,38.0,6.0,,,,,433.0,0.0,,,,433.0,T,F,F,M0,F,F,F,F,F
3490975,0,13202132,25.95,W,8320,476.0,150.0,visa,166.0,debit,436.0,87.0,0.0,,,,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,10.0,10.0,0.0,,,,,,,10.0,8.0,,,,10.0,T,T,T,,,F,T,T,T
3342948,0,8808217,42.0,W,12970,,150.0,visa,166.0,debit,225.0,87.0,,,yahoo.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,323.0,,,,345.0,T,T,T,M0,F,T,F,F,T
3011388,0,614203,60.0,H,15066,170.0,150.0,mastercard,102.0,credit,181.0,87.0,,,anonymous.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,610.0833129882812,0.0833330005407333,,,,,,,,,,,,,,,
3391375,0,10199938,186.77,W,4151,404.0,150.0,mastercard,102.0,credit,299.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,,,,,469.0,,,,,,F,,,
3182968,0,4405490,171.0,W,3682,264.0,150.0,visa,226.0,credit,272.0,87.0,42.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,M1,F,F,F,F,T
3568691,0,15534218,150.0,R,9803,583.0,150.0,visa,226.0,credit,469.0,87.0,,,anonymous.com,anonymous.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,238.7916717529297,0.7916659712791443,,,,,,,,,,,,,,,
3146480,0,3353995,36.95,W,8528,215.0,150.0,visa,226.0,debit,272.0,87.0,,,gmail.com,,3.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,0.0,,,0.0,,,,,,0.0,,,,,0.0,,,,,,T,,,
3122934,0,2743161,171.0,W,7919,194.0,150.0,mastercard,202.0,debit,330.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,,,,,0.0,,,,M0,F,F,,,
3468296,0,12511632,29.0,W,6550,,150.0,visa,226.0,debit,264.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,M1,T,T,,,
3141920,0,3199091,92.0,W,15775,481.0,150.0,mastercard,102.0,credit,325.0,87.0,1.0,,aol.com,,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,67.0,67.0,11.0,67.0,11.0,,,,,0.0,67.0,,,,67.0,T,T,T,M0,T,T,,,
3372963,0,9671202,25.0,H,5355,360.0,150.0,visa,166.0,debit,184.0,87.0,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
3404970,0,10551782,63.97,W,14712,111.0,150.0,visa,226.0,debit,264.0,87.0,,,yahoo.com,,22.0,13.0,0.0,0.0,42.0,16.0,0.0,0.0,11.0,0.0,13.0,0.0,75.0,18.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,,,T,F,T,T
3390236,0,10179341,117.0,W,7826,481.0,150.0,mastercard,224.0,debit,184.0,87.0,173.0,,anonymous.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,7.0,7.0,7.0,7.0,,,,,7.0,7.0,,,,219.0,T,T,T,M0,F,F,F,F,F
3178295,0,4297258,117.0,W,13149,161.0,150.0,mastercard,219.0,credit,315.0,87.0,,,gmail.com,,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,4.0,2.0,2.0,0.0,192.0,0.0,,,,,153.0,,,,,193.0,,,,M0,F,T,,,
3437025,0,11477234,226.0,W,6572,321.0,150.0,visa,226.0,debit,225.0,87.0,,,,,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,2.0,221.0,221.0,25.0,,,,,,,67.0,,,,,405.0,,,,M0,T,F,,,
3148195,0,3409693,196.0,W,17723,321.0,150.0,visa,226.0,debit,264.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,156.0,156.0,149.0,156.0,149.0,,,,,156.0,,,,,156.0,,,,M0,T,F,,,
3193562,0,4746231,1132.47,W,1078,512.0,150.0,visa,226.0,debit,123.0,87.0,3.0,,yahoo.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,,,T,,,
3220964,0,5530990,35.044,C,9300,103.0,185.0,visa,138.0,debit,,,,,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,,,,M2,,,,,
3079443,0,1908561,100.0,R,9238,399.0,150.0,american express,185.0,credit,191.0,87.0,,,anonymous.com,anonymous.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,614.0833129882812,0.0833330005407333,,,,,,,,,,,,,,,
3245781,0,6207497,97.0,W,7103,,150.0,visa,226.0,debit,264.0,87.0,,,gmail.com,,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,27.0,2.0,193.0,193.0,1.0,270.0,8.0,,,,,49.0,,,,,542.0,,,,M0,T,F,,,
3128831,0,2920355,25.0,H,7800,268.0,150.0,visa,166.0,debit,264.0,87.0,,,outlook.com,gmail.com,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,,,,,,,548.7916870117189,0.7916659712791443,,,,,,,,,,,,,,,
3149821,0,3447320,47.95,W,17409,360.0,150.0,visa,166.0,debit,264.0,87.0,12.0,,gmail.com,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,,,F,,,
3417865,0,10882534,97.0,W,3821,111.0,150.0,mastercard,219.0,credit,264.0,87.0,6.0,,yahoo.com,,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,13.0,13.0,4.0,14.0,4.0,,,,,595.0,4.0,,,,14.0,T,T,T,M0,F,F,F,T,T
3137622,0,3101771,236.95,W,7861,494.0,150.0,visa,226.0,credit,272.0,87.0,1.0,,bellsouth.net,,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,3.0,90.0,90.0,90.0,99.0,0.0,,,,,99.0,90.0,,,,99.0,T,T,T,,,,,,
3572856,0,15685004,56.986,C,9633,130.0,185.0,visa,138.0,debit,,,,310.0,hotmail.com,hotmail.com,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,,,0.0,,68.0,0.0,0.0,68.0,,,,M2,,,,,
3325397,0,8326589,59.0,W,17324,543.0,150.0,mastercard,224.0,debit,272.0,87.0,,,gmail.com,,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,M0,T,F,F,T,T
3185402,0,4484766,105.95,W,12839,321.0,150.0,visa,226.0,debit,226.0,87.0,,,gmail.com,,5.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,6.0,4.0,68.0,,57.0,519.0,57.0,,,,,154.0,,,,,519.0,,,,,,T,,,
3071267,0,1796991,200.0,R,1865,520.0,150.0,american express,190.0,credit,337.0,87.0,,,anonymous.com,anonymous.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,,791.7916870117188,0.7916659712791443,,,,,0.0,,,,,,,,,,
3240349,0,6045941,117.0,W,10682,514.0,150.0,mastercard,224.0,debit,299.0,87.0,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,87.0,87.0,87.0,,,,,,,0.0,,,,,0.0,,,,M0,F,F,,,
3433595,0,11377868,49.0,W,17188,321.0,150.0,visa,226.0,debit,310.0,87.0,1156.0,,yahoo.com,,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,,,,,,1.0,410.0,,,,0.0,T,F,F,M0,T,F,F,F,F
3521296,0,14071761,500.0,R,16253,520.0,150.0,american express,190.0,credit,299.0,87.0,,,gmail.com,gmail.com,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,242.8333282470703,0.8333330154418945,,,,,774.0,,,,,,,,,,
3132484,0,3000427,34.0,W,9500,321.0,150.0,visa,226.0,debit,433.0,87.0,,,yahoo.com,,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,359.0,359.0,22.0,390.0,22.0,,,,,390.0,,,,,390.0,,,,M0,F,T,,,
3336000,0,8614637,55.95,W,12686,215.0,150.0,visa,226.0,debit,498.0,87.0,429.0,,gmail.com,,4.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,87.0,3.0,8.0,8.0,4.0,581.0,8.0,,,,,546.0,576.0,,,,581.0,T,T,T,,,T,F,F,F
3521685,0,14077356,30.0,S,17400,174.0,150.0,visa,226.0,debit,123.0,87.0,,,,gmail.com,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,10.0,1.0,14.0,14.0,1.0,,,14.0,1.0,209.9166717529297,0.9166659712791444,10.0,,,7.0,,14.0,,,,,,,,,
3071196,0,1796453,100.0,H,2039,562.0,150.0,mastercard,219.0,credit,330.0,87.0,,,comcast.net,anonymous.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,826.7916870117188,0.7916659712791443,,,,,0.0,,,,,,,,,,
3296016,0,7685058,59.0,W,13825,321.0,150.0,visa,226.0,debit,325.0,87.0,3.0,,,,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,3.0,206.0,206.0,196.0,,,,,,,441.0,441.0,,,,206.0,T,T,T,M0,F,T,,,
3070561,0,1791409,59.0,W,17399,111.0,150.0,mastercard,224.0,debit,204.0,87.0,0.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,12.0,12.0,0.0,6.0,0.0,,,,,12.0,12.0,,,,12.0,T,T,T,M0,T,,,,
3186927,0,4554552,171.0,W,9175,111.0,150.0,visa,226.0,debit,126.0,87.0,,,,,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,17.0,2.0,510.0,510.0,8.0,,,,,,,368.0,,,,,510.0,,,,M0,F,F,,,
3010705,0,603257,315.0,W,8908,583.0,150.0,visa,226.0,credit,325.0,87.0,2.0,,hotmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,F,M1,T,F,,,
3189505,0,4639372,30.95,W,17009,111.0,150.0,visa,195.0,debit,441.0,87.0,,,,,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,2.0,215.0,215.0,3.0,,,,,,,251.0,,,,,251.0,,,,,,F,,,
3488172,0,13132144,209.95,W,6045,555.0,150.0,visa,195.0,debit,264.0,87.0,,,gmail.com,,3.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,3.0,0.0,,,321.0,16.0,,,,,341.0,,,,,622.0,,,,,,F,,,
3481154,0,12895702,25.0,H,13809,583.0,150.0,visa,226.0,credit,299.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
3354479,0,9137615,34.5,W,13626,484.0,150.0,mastercard,224.0,credit,325.0,87.0,,,yahoo.com,,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,157.0,,,,,157.0,,,,M0,T,F,,,
3448030,0,11840084,117.0,W,15113,,150.0,mastercard,,credit,177.0,87.0,11.0,,,,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,8.0,5.0,62.0,62.0,1.0,,,,,,,299.0,53.0,,,,299.0,T,T,F,M0,T,F,,,
3036774,0,1186787,150.0,H,17492,302.0,150.0,visa,226.0,credit,498.0,87.0,,,anonymous.com,hotmail.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,33.70833206176758,0.7083330154418945,,,,,,,,,,,,,,,
3273649,0,7053805,30.95,W,1342,514.0,150.0,mastercard,224.0,debit,325.0,87.0,,,gmail.com,,91.0,106.0,0.0,0.0,90.0,81.0,0.0,0.0,65.0,0.0,81.0,0.0,449.0,80.0,134.0,134.0,28.0,396.0,28.0,,,,,498.0,,,,,557.0,,,,,,F,,,
3176204,0,4225958,196.0,W,3178,490.0,150.0,visa,226.0,debit,123.0,87.0,,,yahoo.com,,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,126.0,126.0,39.0,407.0,127.0,,,,,127.0,,,,,407.0,,,,M0,T,T,,,
3430251,0,11280471,174.0,W,8528,215.0,150.0,visa,226.0,debit,387.0,87.0,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,1.0,610.0,610.0,5.0,,,,,,,610.0,,,,,610.0,,,,M0,F,F,,,
3222292,0,5580311,59.0,W,16560,476.0,150.0,visa,166.0,debit,231.0,87.0,0.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,8.0,,8.0,0.0,,,,,,8.0,149.0,,,,8.0,T,T,T,M0,T,F,T,T,T
3007668,0,527383,100.0,H,6019,583.0,150.0,visa,226.0,credit,231.0,87.0,,,anonymous.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,,,,,,29.08333206176757,0.0833330005407333,,,,,,,,,,,,,,,
3519413,0,14023378,117.0,W,12037,595.0,150.0,mastercard,224.0,debit,231.0,87.0,5.0,,,,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,12.0,2.0,68.0,68.0,8.0,,,,,,,638.0,24.0,,,,638.0,T,F,F,M0,F,T,,,
3032313,0,1095967,200.0,R,11407,399.0,150.0,american express,185.0,credit,126.0,87.0,,,aol.com,aol.com,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,608.6666870117188,0.6666659712791443,,,,,,,,,,,,,,,
3010059,0,594246,38.427,C,5812,408.0,185.0,mastercard,224.0,debit,130.0,60.0,,21.0,gmail.com,gmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,250.0,,,,M0,,,,,
3300156,0,7786152,52.95,W,9992,455.0,150.0,mastercard,126.0,debit,264.0,87.0,20.0,,gmail.com,,3.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,0.0,4.0,0.0,11.0,3.0,224.0,224.0,93.0,197.0,197.0,,,,,0.0,128.0,,,,93.0,T,T,T,,,F,F,F,T
3215939,0,5426855,35.95,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,41.0,,,,148.0,139.0,0.0,0.0,121.0,94.0,0.0,0.0,92.0,0.0,107.0,0.0,535.0,125.0,535.0,535.0,2.0,,,,,,,143.0,426.0,,,,536.0,T,T,F,,,T,,,
3064128,0,1696806,400.0,R,11196,399.0,150.0,american express,146.0,credit,181.0,87.0,,,yahoo.com,yahoo.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,231.625,0.625,,,,,,,,,,,,,,,
3186139,0,4500235,82.95,W,7508,321.0,150.0,visa,226.0,debit,220.0,87.0,2162.0,,gmail.com,,6.0,8.0,0.0,0.0,8.0,4.0,0.0,0.0,7.0,0.0,5.0,0.0,47.0,6.0,437.0,437.0,4.0,241.0,212.0,,,,,273.0,458.0,,,,436.0,T,F,F,,,T,F,F,F
3389500,0,10165473,19.214,C,8755,500.0,185.0,mastercard,224.0,credit,,,,,hotmail.com,hotmail.com,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,M2,,,,,
3356862,0,9213109,100.0,R,18136,399.0,150.0,american express,146.0,credit,387.0,87.0,,,anonymous.com,anonymous.com,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
3151199,0,3481551,307.95,W,16188,178.0,150.0,mastercard,224.0,debit,325.0,87.0,2.0,,gmail.com,,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,1.0,496.0,435.0,15.0,496.0,15.0,,,,,147.0,351.0,,,,496.0,T,T,T,,,T,,,
3187294,0,4561641,117.0,W,15651,417.0,150.0,visa,226.0,debit,204.0,87.0,,,gmail.com,,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,30.0,1.0,449.0,449.0,6.0,449.0,6.0,,,,,449.0,,,,,449.0,,,,M0,F,F,,,
3551271,0,14944797,23.608,C,15885,545.0,185.0,visa,138.0,debit,,,,91.0,gmail.com,gmail.com,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,5.958333015441895,0.9583330154418944,0.0,,5.0,5.0,0.0,5.0,,,,M2,,,,,
3131277,0,2975505,226.0,W,7835,361.0,150.0,visa,226.0,debit,472.0,87.0,,,yahoo.com,,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,16.0,4.0,2.0,2.0,0.0,292.0,0.0,,,,,62.0,,,,,292.0,,,,M0,T,T,,,
3564121,0,15355523,117.0,W,13374,111.0,150.0,mastercard,224.0,debit,205.0,87.0,73.0,,gmail.com,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,414.0,414.0,414.0,414.0,414.0,,,,,0.0,414.0,,,,414.0,T,T,F,M0,T,F,,,
3233192,0,5859709,311.95,W,4097,321.0,150.0,visa,226.0,debit,110.0,87.0,,,q.com,,6.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,16.0,2.0,549.0,549.0,31.0,549.0,31.0,,,,,366.0,,,,,549.0,,,,,,T,,,
3206385,0,5156877,58.95,W,6592,278.0,150.0,visa,226.0,debit,325.0,87.0,5.0,,optonline.net,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0,,,,,,0.0,0.0,,,,0.0,T,T,T,,,F,F,F,T
