TransactionID,DeviceType,DeviceInfo,id_01,id_02,id_12
3118278,mobile,iOS Device,-5.0,217958.0,Found
3118902,mobile,VK700 Build/LRX22G,0.0,38665.0,NotFound
3119060,mobile,iOS Device,-5.0,51087.0,Found
3119262,mobile,SM-A300H Build/LRX22G,0.0,187447.0,NotFound
3119386,desktop,,-5.0,102688.0,NotFound
3119440,mobile,,-20.0,134525.0,NotFound
3119640,desktop,,-15.0,255546.0,NotFound
3120042,mobile,iOS Device,-5.0,143610.0,NotFound
3120254,mobile,,-20.0,206533.0,NotFound
3120461,mobile,LG-M700 Build/NMF26X,0.0,203610.0,NotFound
3120474,desktop,Windows,-5.0,191307.0,NotFound
3120561,desktop,Windows,-15.0,64325.0,NotFound
3120787,mobile,iOS Device,-5.0,118542.0,NotFound
3121359,mobile,SM-T817V Build/NRD90M,-5.0,99192.0,NotFound
3121596,desktop,Windows,-10.0,121888.0,NotFound
3121992,desktop,Windows,-70.0,133153.0,NotFound
3122181,mobile,,0.0,123775.0,NotFound
3122241,desktop,,-10.0,42337.0,NotFound
3122273,desktop,Windows,-10.0,195655.0,NotFound
3122610,desktop,Windows,-5.0,131288.0,NotFound
3123226,desktop,Windows,-5.0,23666.0,Found
3123278,mobile,iOS Device,-5.0,66860.0,Found
3123434,desktop,,-5.0,169026.0,NotFound
3123867,desktop,MacOS,0.0,97695.0,NotFound
3124257,desktop,,0.0,126313.0,NotFound
3124845,desktop,MacOS,0.0,150471.0,NotFound
3125796,mobile,Moto G (4) Build/NPJS25.93-14-13,0.0,173666.0,NotFound
3125899,desktop,,-10.0,118842.0,NotFound
3125994,mobile,SAMSUNG,-20.0,137845.0,NotFound
3126314,mobile,iOS Device,-5.0,141480.0,Found
3126351,desktop,,-5.0,112590.0,NotFound
3126502,desktop,,-15.0,206103.0,NotFound
3126763,mobile,SM-G532M Build/MMB29T,0.0,441698.0,NotFound
3127044,desktop,MacOS,-5.0,155616.0,NotFound
3127340,desktop,Windows,-5.0,206917.0,NotFound
3127492,desktop,Windows,-5.0,67858.0,NotFound
3127551,desktop,Windows,-25.0,280051.0,NotFound
3127594,mobile,iOS Device,-45.0,96620.0,NotFound
3127626,desktop,MacOS,-5.0,52481.0,NotFound
3128418,desktop,Windows,-5.0,78683.0,NotFound
3128604,mobile,,-20.0,89990.0,NotFound
3129033,mobile,,-5.0,109375.0,Found
3129093,desktop,Windows,-5.0,290237.0,NotFound
3129329,mobile,,-35.0,456452.0,NotFound
3129427,desktop,,-5.0,328336.0,NotFound
3129705,desktop,rv:11.0,-5.0,147843.0,NotFound
3129767,desktop,,-5.0,81841.0,NotFound
3129796,mobile,,-20.0,203185.0,NotFound
3129875,mobile,iOS Device,-5.0,113121.0,NotFound
3129930,desktop,Windows,-5.0,143765.0,NotFound
3130392,mobile,SM-J710MN Build/NRD90M,-5.0,163032.0,NotFound
3130538,mobile,iOS Device,0.0,109061.0,NotFound
3130824,mobile,,-20.0,68276.0,NotFound
3130963,mobile,,-20.0,257237.0,NotFound
3130971,desktop,Windows,-5.0,291365.0,NotFound
3131079,mobile,SM-G900M Build/LRX21T,0.0,268643.0,NotFound
3131954,desktop,Windows,-10.0,153590.0,NotFound
3133208,desktop,,-20.0,264591.0,NotFound
3133717,desktop,Windows,-5.0,138992.0,NotFound
3134467,desktop,Windows,-5.0,341130.0,NotFound
3134964,mobile,iOS Device,-25.0,911538.0,NotFound
3135075,mobile,MotoG3 Build/MPIS24.65-33.1-2-16,-5.0,405815.0,NotFound
3135287,desktop,rv:57.0,-5.0,77188.0,NotFound
3135326,desktop,Windows,-20.0,51317.0,NotFound
3135355,desktop,,-5.0,408636.0,NotFound
3136171,mobile,,-20.0,177391.0,NotFound
3136209,desktop,Windows,-15.0,116079.0,NotFound
3136266,mobile,Moto G (5) Build/NPP25.137-72,0.0,362679.0,NotFound
3136886,mobile,SAMSUNG SM-T587P Build/NRD90M,0.0,59920.0,Found
3137278,desktop,Trident/7.0,-5.0,74974.0,NotFound
3137550,desktop,Windows,-5.0,110651.0,NotFound
3137999,mobile,,-20.0,141802.0,NotFound
3138037,mobile,SM-A310F Build/NRD90M,-5.0,393353.0,NotFound
3138130,desktop,Windows,-5.0,436495.0,NotFound
3138353,mobile,SM-G935F Build/NRD90M,0.0,502444.0,NotFound
3138897,mobile,SGP521,0.0,165181.0,NotFound
3139075,desktop,Windows,-5.0,47255.0,NotFound
3139086,desktop,Windows,-70.0,65826.0,NotFound
3139190,desktop,Windows,-5.0,74719.0,NotFound
3139232,desktop,Windows,-5.0,38940.0,Found
3139367,desktop,Windows,-5.0,48965.0,Found
3139646,mobile,,-25.0,454358.0,NotFound
3139825,desktop,Windows,-5.0,88349.0,NotFound
3140261,desktop,MacOS,0.0,32571.0,Found
3140351,mobile,,-20.0,534306.0,NotFound
3140670,desktop,Windows,-5.0,634171.0,NotFound
3140924,desktop,Windows,-5.0,31695.0,NotFound
3141396,desktop,Windows,-5.0,151654.0,NotFound
3141480,desktop,Trident/7.0,0.0,179125.0,NotFound
3141672,mobile,,0.0,28298.0,Found
3141869,mobile,,-25.0,128823.0,NotFound
3142320,,,-15.0,,NotFound
3142377,desktop,Windows,-5.0,153795.0,NotFound
3142447,mobile,SM-G955F Build/NRD90M,-15.0,98609.0,NotFound
3142449,desktop,Windows,-5.0,154051.0,NotFound
3143128,desktop,Windows,-5.0,426780.0,NotFound
3143187,mobile,XT1635-02,0.0,138388.0,NotFound
3143434,mobile,iOS Device,-5.0,105386.0,NotFound
3143586,desktop,Windows,-5.0,61157.0,NotFound
3143848,mobile,HUAWEI G7-L03 Build/HuaweiG7-L03,0.0,308199.0,NotFound
3144181,mobile,iOS Device,-5.0,109344.0,NotFound
3144258,mobile,iOS Device,0.0,3004.0,Found
3145375,desktop,Windows,-5.0,191356.0,NotFound
3145521,desktop,Windows,-5.0,233587.0,NotFound
3145861,mobile,,0.0,16470.0,Found
3145928,mobile,Moto G (5) Build/NPP25.137-72,0.0,126085.0,NotFound
3146507,mobile,F3313 Build/37.0.A.2.108,0.0,97698.0,NotFound
3146775,mobile,iOS Device,-5.0,193534.0,NotFound
3146926,mobile,SAMSUNG SM-J510MN Build/MMB29M,0.0,559315.0,NotFound
3147033,mobile,,-40.0,81233.0,Found
3147277,mobile,SM-G930F Build/NRD90M,0.0,154494.0,NotFound
3147547,desktop,MacOS,-5.0,325404.0,NotFound
3148015,desktop,Windows,-5.0,24264.0,NotFound
3148820,desktop,Windows,-5.0,103595.0,NotFound
3149327,desktop,Windows,-5.0,161486.0,NotFound
3149348,desktop,Windows,-5.0,41621.0,NotFound
3149361,desktop,,-10.0,88481.0,NotFound
3149496,mobile,,-25.0,109140.0,NotFound
3149779,desktop,Windows,-5.0,55683.0,NotFound
3150014,desktop,,-20.0,21088.0,Found
3150070,mobile,Hisense L675 Build/MRA58K,0.0,184349.0,NotFound
3150367,desktop,MacOS,-5.0,42075.0,NotFound
3150560,desktop,Windows,-5.0,485665.0,NotFound
3150561,mobile,iOS Device,-5.0,77618.0,NotFound
3150924,mobile,iOS Device,-5.0,338891.0,NotFound
3151017,desktop,Windows,-5.0,84806.0,NotFound
3151118,mobile,WAS-LX3 Build/HUAWEIWAS-LX3,-40.0,53535.0,NotFound
3151398,mobile,SM-J320M Build/LMY47V,0.0,228484.0,NotFound
3151755,desktop,Trident/7.0,-5.0,99609.0,NotFound
3151760,mobile,,-20.0,197349.0,NotFound
3151913,desktop,,0.0,164408.0,NotFound
3152807,mobile,moto x4 Build/NPW26.83-42,0.0,140861.0,NotFound
3153025,desktop,Windows,-10.0,377466.0,NotFound
3153248,desktop,Windows,-5.0,122706.0,NotFound
3153723,desktop,Windows,-10.0,221220.0,NotFound
3153851,mobile,MotoG3 Build/MPIS24.65-33.1-2-16,0.0,255519.0,NotFound
3153929,desktop,,0.0,263239.0,NotFound
3154029,mobile,Moto G (4) Build/NPJS25.93-14-13,0.0,105082.0,NotFound
3154278,mobile,iOS Device,-20.0,387971.0,NotFound
3154504,desktop,Windows,-5.0,100733.0,NotFound
3154513,desktop,Windows,-5.0,79329.0,NotFound
3154778,desktop,,-5.0,282874.0,NotFound
3154897,mobile,iOS Device,-5.0,157424.0,NotFound
3155006,desktop,Windows,-5.0,87793.0,NotFound
3155194,desktop,Windows,-35.0,43880.0,Found
3155590,,,-15.0,,NotFound
3155781,desktop,MacOS,-5.0,68189.0,NotFound
3156050,desktop,Trident/7.0,-20.0,395098.0,NotFound
3156078,desktop,,-5.0,83691.0,NotFound
3157496,desktop,MacOS,-5.0,75547.0,NotFound
3157507,desktop,Trident/7.0,0.0,258841.0,NotFound
3157592,desktop,Windows,-5.0,25225.0,Found
3158129,desktop,Windows,-5.0,62875.0,Found
3158773,desktop,rv:57.0,-5.0,37738.0,NotFound
3159358,mobile,,-20.0,281580.0,NotFound
3159818,mobile,iOS Device,-5.0,105783.0,Found
3160017,desktop,Windows,-5.0,65566.0,NotFound
3160991,desktop,Windows,-20.0,94101.0,NotFound
3161061,desktop,Trident/7.0,-5.0,69117.0,NotFound
3161351,desktop,Windows,-5.0,121541.0,NotFound
3162868,mobile,iOS Device,0.0,19283.0,Found
3163041,mobile,HUAWEI VNS-L53 Build/HUAWEIVNS-L53,-45.0,205492.0,NotFound
3163598,mobile,iOS Device,-5.0,194011.0,NotFound
3164239,desktop,Windows,-5.0,352952.0,NotFound
3164526,desktop,Trident/7.0,0.0,79927.0,NotFound
3164636,desktop,MacOS,0.0,72729.0,NotFound
3165081,mobile,iOS Device,-5.0,96277.0,NotFound
3165592,mobile,iOS Device,-25.0,265925.0,NotFound
3165799,mobile,iOS Device,0.0,62825.0,NotFound
3165834,desktop,,-5.0,241523.0,NotFound
3166183,mobile,SAMSUNG SM-J120H Build/LMY47V,-10.0,412245.0,NotFound
3166459,desktop,MacOS,-5.0,57971.0,NotFound
3166575,mobile,SAMSUNG SM-J700M Build/MMB29K,-5.0,155398.0,NotFound
3166956,desktop,Windows,-5.0,139433.0,Found
3167155,mobile,iOS Device,-80.0,173903.0,Found
3167550,desktop,Windows,-5.0,160301.0,NotFound
3167621,mobile,iOS Device,0.0,70041.0,Found
3168464,desktop,Windows,-5.0,180159.0,NotFound
3170330,desktop,Windows,-5.0,93137.0,NotFound
3170697,mobile,Build/OPR6.170623.013,-25.0,280114.0,NotFound
3171060,desktop,Windows,-5.0,76407.0,Found
3173086,mobile,,-25.0,179344.0,NotFound
3173951,mobile,,-20.0,139504.0,NotFound
3174236,desktop,MacOS,0.0,4259.0,Found
3174238,desktop,MacOS,0.0,2894.0,NotFound
3174314,mobile,iOS Device,0.0,145594.0,NotFound
3174769,,,-15.0,,Found
3175651,desktop,Windows,-5.0,58620.0,NotFound
3175667,desktop,rv:57.0,-5.0,102275.0,NotFound
3176414,mobile,,-60.0,69343.0,NotFound
3177007,desktop,,-5.0,199367.0,NotFound
3177094,mobile,iOS Device,0.0,203886.0,NotFound
3177163,mobile,,-20.0,309690.0,NotFound
3177459,desktop,Windows,-5.0,37472.0,NotFound
3177667,mobile,,-5.0,241776.0,NotFound
3178723,desktop,Windows,-5.0,125144.0,NotFound
3178842,mobile,Moto G (5) Plus Build/NPN25.137-72,-5.0,265473.0,NotFound
3179118,desktop,Windows,-5.0,103096.0,NotFound
3179222,desktop,Windows,-5.0,137194.0,NotFound
3179320,mobile,iOS Device,-5.0,99619.0,Found
3179678,mobile,F8331,-5.0,140141.0,NotFound
3180745,desktop,Windows,-5.0,93184.0,NotFound
3180819,mobile,iOS Device,-5.0,153098.0,NotFound
3180826,desktop,Windows,-5.0,266354.0,NotFound
3181418,mobile,,-35.0,417091.0,NotFound
3181721,desktop,Windows,-5.0,5048.0,Found
3182116,mobile,SM-G950U1 Build/NRD90M,-5.0,111814.0,NotFound
3182194,desktop,,-5.0,33774.0,NotFound
3182257,desktop,MacOS,-5.0,75651.0,NotFound
3182299,mobile,5012G Build/MRA58K,-20.0,196313.0,NotFound
3182976,mobile,iOS Device,-5.0,190831.0,NotFound
3183102,desktop,Windows,-5.0,222739.0,NotFound
3183765,mobile,,-25.0,477153.0,NotFound
3183801,desktop,,-5.0,59124.0,NotFound
3183813,desktop,Windows,-5.0,147088.0,NotFound
3183889,desktop,Windows,-10.0,207776.0,NotFound
3184217,mobile,,-20.0,273501.0,NotFound
3184301,,,-15.0,,NotFound
3184437,mobile,iOS Device,-25.0,120204.0,Found
3184535,desktop,Windows,-5.0,76842.0,NotFound
3184580,desktop,Windows,-5.0,56158.0,NotFound
3184590,desktop,Windows,-5.0,200014.0,NotFound
3184993,desktop,Windows,-5.0,49304.0,NotFound
3185551,mobile,SM-A720F Build/NRD90M,-5.0,86369.0,NotFound
3185769,desktop,MacOS,-10.0,756462.0,Found
3185771,desktop,MacOS,-10.0,777303.0,Found
3186243,desktop,MacOS,-5.0,125540.0,NotFound
3186306,desktop,Windows,-5.0,99039.0,NotFound
3186313,mobile,iOS Device,-5.0,84136.0,NotFound
3186348,mobile,SM-N920T Build/NRD90M,-10.0,169633.0,NotFound
3186368,mobile,,-20.0,77166.0,NotFound
3186920,mobile,SAMSUNG SM-A520F Build/NRD90M,-5.0,53234.0,NotFound
3187023,mobile,F5321 Build/34.3.A.0.238,-5.0,99120.0,NotFound
3187318,mobile,,-25.0,219658.0,NotFound
3188479,desktop,MacOS,0.0,6836.0,NotFound
3188656,desktop,Windows,-5.0,37556.0,Found
3188697,mobile,SM-N900W8 Build/LRX21V,-5.0,335744.0,NotFound
3188746,mobile,iOS Device,-5.0,82837.0,NotFound
3189653,desktop,,-5.0,174815.0,NotFound
3189999,desktop,,-20.0,362505.0,NotFound
3190159,desktop,Windows,-5.0,55663.0,Found
3190226,desktop,Windows,-10.0,123864.0,NotFound
3190488,mobile,,-25.0,65877.0,NotFound
3190865,desktop,,-5.0,35849.0,NotFound
3191230,desktop,MacOS,-5.0,206316.0,NotFound
3191872,mobile,iOS Device,-5.0,157081.0,NotFound
3192026,desktop,Windows,-5.0,138771.0,Found
3192761,desktop,Windows,-5.0,119991.0,NotFound
3192811,desktop,Windows,-20.0,239738.0,NotFound
3193990,mobile,,-5.0,3163.0,Found
3194178,desktop,Windows,-5.0,514597.0,NotFound
3194212,desktop,Windows,-5.0,402592.0,NotFound
3194615,desktop,Trident/7.0,0.0,145321.0,NotFound
3195371,mobile,,-20.0,278726.0,NotFound
3196117,desktop,Windows,-5.0,55946.0,NotFound
3196149,mobile,Blade A510 Build/MRA58K,-5.0,127095.0,NotFound
3197285,mobile,SAMSUNG SM-J701M Build/NRD90M,-5.0,181699.0,NotFound
3198478,desktop,rv:46.0,-5.0,115942.0,NotFound
3198545,mobile,ASUS_X015D Build/NRD90M,-20.0,354710.0,NotFound
3199356,desktop,MacOS,0.0,53230.0,Found
3199392,desktop,Windows,-5.0,166503.0,NotFound
3199512,mobile,,-20.0,239459.0,NotFound
3199818,mobile,,-20.0,90891.0,NotFound
3199828,mobile,iOS Device,-25.0,204978.0,NotFound
3200196,desktop,MacOS,-5.0,73041.0,NotFound
3200402,desktop,Windows,-5.0,61345.0,NotFound
3200715,desktop,Windows,-5.0,90861.0,NotFound
3200947,desktop,Trident/7.0,-5.0,123603.0,NotFound
3201619,mobile,iOS Device,0.0,436692.0,NotFound
3202576,desktop,MacOS,0.0,127336.0,NotFound
3202839,desktop,Windows,-5.0,25930.0,Found
3203262,desktop,Windows,-60.0,50627.0,NotFound
3203330,mobile,,-5.0,148561.0,NotFound
3203371,desktop,Windows,-5.0,153744.0,NotFound
3203553,mobile,TA-1039 Build/NMF26F,-5.0,382354.0,NotFound
3203783,mobile,,-25.0,63435.0,NotFound
3204112,desktop,Windows,-5.0,227655.0,NotFound
3205920,desktop,Windows,-5.0,111835.0,NotFound
3206312,mobile,TR10CS1 Build/JDQ39,-5.0,145886.0,NotFound
3206374,desktop,Windows,-25.0,40023.0,NotFound
3206504,mobile,SM-G550T1 Build/MMB29K,0.0,22625.0,Found
3206686,mobile,iOS Device,-25.0,286344.0,NotFound
3207241,mobile,SAMSUNG SM-G935F Build/NRD90M,-10.0,149518.0,NotFound
3208022,mobile,SM-J320M Build/LMY47V,-100.0,172470.0,NotFound
3208191,mobile,SM-G935F Build/NRD90M,-5.0,224341.0,NotFound
3208339,desktop,Windows,-5.0,200014.0,NotFound
3208847,mobile,iOS Device,-5.0,107137.0,NotFound
3209205,mobile,,-20.0,508713.0,NotFound
3209277,desktop,Windows,-5.0,41010.0,Found
3209626,mobile,,-20.0,309862.0,NotFound
3209819,mobile,SM-G531F,-25.0,383484.0,NotFound
3209911,desktop,Windows,-10.0,80628.0,NotFound
3210024,desktop,Windows,-10.0,535033.0,NotFound
3210231,mobile,iOS Device,-5.0,57873.0,NotFound
3211128,mobile,,-20.0,210725.0,NotFound
3211272,desktop,Windows,-5.0,119193.0,NotFound
3211277,desktop,Windows,-5.0,173972.0,NotFound
3211282,mobile,iOS Device,-5.0,109711.0,NotFound
3211295,mobile,,-25.0,177192.0,NotFound
3211567,mobile,,-20.0,142537.0,NotFound
3212062,desktop,Windows,-5.0,49698.0,NotFound
3212463,mobile,SAMSUNG SM-G950F Build/NRD90M,-5.0,217779.0,NotFound
3213045,desktop,MacOS,-5.0,104993.0,NotFound
3213110,mobile,iOS Device,-5.0,128722.0,NotFound
3213715,desktop,Windows,-5.0,37442.0,NotFound
3214585,desktop,Windows,-5.0,353588.0,Found
3215697,desktop,Windows,-5.0,25468.0,Found
3215806,mobile,F5121 Build/34.3.A.0.252,-20.0,35719.0,NotFound
3216296,desktop,,-20.0,125749.0,NotFound
3216558,mobile,,-20.0,179511.0,NotFound
3216651,desktop,Windows,-5.0,31593.0,Found
3216675,desktop,Windows,-15.0,66283.0,NotFound
3216904,mobile,RNE-L03 Build/HUAWEIRNE-L03,-100.0,320234.0,NotFound
3217122,mobile,,0.0,22900.0,Found
3217366,mobile,Nexus 5X Build/OPM3.171019.013,-5.0,38023.0,NotFound
3217933,desktop,Windows,-5.0,90639.0,NotFound
3218156,desktop,Windows,-5.0,194183.0,NotFound
3218426,mobile,Turbo C5 Build/LMY47I,-5.0,181895.0,NotFound
3219472,desktop,MacOS,-5.0,52813.0,NotFound
3219675,desktop,Windows,-5.0,31527.0,NotFound
3219856,desktop,Windows,-5.0,427678.0,NotFound
3220978,mobile,,-25.0,99241.0,NotFound
3221056,mobile,,0.0,3444.0,Found
3221205,mobile,F3113 Build/33.3.A.1.97,-20.0,443513.0,NotFound
3221278,mobile,8050G Build/LMY47I,-20.0,148515.0,NotFound
3221683,mobile,SM-G930F Build/NRD90M,-5.0,217337.0,NotFound
3221743,desktop,Windows,-5.0,194047.0,NotFound
3221746,mobile,SM-G531H Build/LMY48B,-5.0,379805.0,NotFound
3221918,desktop,Windows,-10.0,116705.0,NotFound
3222831,mobile,LGLS770,0.0,83905.0,NotFound
3223259,mobile,,-20.0,125355.0,NotFound
3223670,mobile,G8141,-5.0,565603.0,NotFound
3223935,mobile,SM-J730GM Build/NRD90M,-5.0,511269.0,NotFound
3224630,desktop,,-5.0,131663.0,NotFound
3225183,mobile,iOS Device,-5.0,209454.0,NotFound
3225631,mobile,LG-D331 Build/LRX22G,-5.0,370403.0,NotFound
3225820,desktop,,-20.0,175839.0,NotFound
3225982,mobile,iOS Device,-5.0,66435.0,Found
3226008,mobile,iOS Device,-5.0,91428.0,NotFound
3226145,desktop,Windows,-5.0,251172.0,NotFound
3226242,mobile,LG-X240 Build/MRA58K,-5.0,184008.0,NotFound
3226864,mobile,iOS Device,-5.0,509451.0,NotFound
3227062,desktop,,-10.0,343299.0,NotFound
3228130,desktop,Windows,-5.0,12411.0,Found
3228152,mobile,Moto E (4) Plus Build/NMA26.42-11-3,-5.0,233192.0,NotFound
3228993,mobile,HTC Desire 10 lifestyle Build/MMB29M,-20.0,224479.0,NotFound
3229115,mobile,,-25.0,118632.0,NotFound
3229167,mobile,verykoolS5525,-5.0,251812.0,NotFound
3229520,mobile,LG-K410 Build/LRX22G,-5.0,152451.0,NotFound
3229585,mobile,iOS Device,-25.0,171117.0,Found
3230694,desktop,,-5.0,84379.0,NotFound
3230810,mobile,SM-G570M Build/MMB29K,-5.0,205097.0,NotFound
3231193,desktop,Trident/7.0,-5.0,365182.0,NotFound
3231379,mobile,,-95.0,201911.0,NotFound
3231532,mobile,LG-K580 Build/MRA58K,-5.0,137260.0,NotFound
3231585,desktop,Windows,-5.0,108092.0,NotFound
3232011,mobile,SM-J730GM Build/NRD90M,-5.0,281228.0,NotFound
3232774,desktop,Windows,-5.0,151330.0,NotFound
3233135,desktop,Windows,-10.0,129998.0,NotFound
3233168,mobile,iOS Device,-5.0,97035.0,NotFound
3233382,desktop,Windows,-5.0,106950.0,NotFound
3234769,desktop,Windows,-5.0,3235.0,NotFound
3234900,mobile,SM-J700M Build/MMB29K,-5.0,103785.0,NotFound
3235059,mobile,5010S Build/MRA58K,-20.0,353119.0,NotFound
3235112,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13,-5.0,249673.0,NotFound
3236081,mobile,iOS Device,-5.0,131982.0,NotFound
3236170,desktop,,-5.0,141650.0,NotFound
3236399,desktop,Windows,-5.0,76527.0,Found
3236404,desktop,Windows,-5.0,503347.0,NotFound
3236710,desktop,Trident/7.0,-45.0,625757.0,Found
3237749,desktop,MacOS,-5.0,175041.0,NotFound
3238513,desktop,Windows,-10.0,104841.0,NotFound
3238778,desktop,Windows,-5.0,113961.0,NotFound
3239471,desktop,MacOS,-5.0,655585.0,NotFound
3240793,desktop,,-10.0,445561.0,NotFound
3241025,mobile,iOS Device,-5.0,63144.0,Found
3241034,desktop,MacOS,0.0,44499.0,NotFound
3241151,desktop,rv:31.0,-5.0,119867.0,NotFound
3241328,desktop,Windows,-5.0,212515.0,NotFound
3241911,desktop,Trident/7.0,0.0,46471.0,Found
3241967,desktop,Windows,-30.0,77370.0,NotFound
3242138,mobile,SAMSUNG-SM-G930A Build/NRD90M,-30.0,117002.0,NotFound
3242507,mobile,SAMSUNG SM-G935F Build/NRD90M,-5.0,251851.0,NotFound
3243570,desktop,Windows,-10.0,74792.0,NotFound
3243712,mobile,,-25.0,131951.0,NotFound
3244007,desktop,Trident/7.0,0.0,10182.0,NotFound
3244133,mobile,SM-G930W8 Build/NRD90M,-10.0,227158.0,NotFound
3244207,mobile,Moto X Play Build/NPD26.48-24-1,-100.0,233695.0,NotFound
3244841,mobile,SM-A320FL Build/NRD90M,-10.0,348662.0,NotFound
3245137,desktop,MacOS,-5.0,118453.0,NotFound
3245170,desktop,,-5.0,94792.0,NotFound
3245238,desktop,Windows,-5.0,158361.0,NotFound
3245653,desktop,Windows,-5.0,97997.0,NotFound
3245666,desktop,Trident/7.0,-10.0,178032.0,NotFound
3245739,desktop,,0.0,23370.0,Found
3245924,mobile,SM-J105B Build/LMY47V,-5.0,100837.0,NotFound
3245936,desktop,Windows,-5.0,146581.0,NotFound
3246108,mobile,iOS Device,-5.0,266531.0,NotFound
3246608,desktop,Windows,-5.0,71341.0,NotFound
3246709,desktop,Windows,-5.0,33587.0,Found
3247047,desktop,Windows,-5.0,50450.0,Found
3247049,mobile,,-20.0,181513.0,NotFound
3247224,mobile,LG-M320 Build/NRD90U,-5.0,267456.0,NotFound
3247468,mobile,TREKKER-X3 Build/MMB29M,-10.0,424773.0,NotFound
3247488,desktop,,-5.0,190241.0,NotFound
3248090,mobile,iOS Device,-5.0,126509.0,NotFound
3248370,mobile,iOS Device,-5.0,239833.0,NotFound
3248965,desktop,MacOS,0.0,34260.0,NotFound
3249465,desktop,Windows,-5.0,285292.0,NotFound
3249815,mobile,SM-G532M Build/MMB29T,-10.0,570760.0,NotFound
3249912,mobile,SAMSUNG SM-J700M Build/MMB29K,-95.0,456277.0,NotFound
3250203,desktop,rv:11.0,-10.0,171226.0,NotFound
3250335,mobile,iOS Device,-5.0,430540.0,Found
3250421,mobile,iOS Device,0.0,41197.0,NotFound
3250467,desktop,,-5.0,118348.0,NotFound
3250468,desktop,MacOS,0.0,49549.0,NotFound
3250576,desktop,Trident/7.0,-5.0,162878.0,NotFound
3250903,mobile,PE-TL10,-75.0,387165.0,NotFound
3250990,desktop,Windows,-5.0,147512.0,NotFound
3251283,desktop,,-5.0,305497.0,NotFound
3251298,desktop,,-5.0,218574.0,NotFound
3251371,desktop,Windows,0.0,51129.0,Found
3251741,desktop,Windows,-10.0,99612.0,NotFound
3252048,desktop,Windows,-5.0,30782.0,Found
3252127,mobile,SM-A720F Build/NRD90M,-5.0,398405.0,NotFound
3252160,desktop,Windows,-5.0,133133.0,NotFound
3252243,mobile,,-20.0,234681.0,NotFound
3252922,desktop,,-45.0,109841.0,NotFound
3253180,mobile,SM-N950U Build/NMF26X,0.0,196834.0,NotFound
3253385,desktop,rv:11.0,-5.0,154910.0,NotFound
3253437,desktop,Windows,-5.0,474358.0,NotFound
3253683,desktop,Windows,-5.0,611297.0,NotFound
3253961,desktop,Windows,-5.0,364792.0,NotFound
3254101,desktop,Windows,-5.0,171334.0,NotFound
3254195,desktop,Windows,-5.0,214205.0,NotFound
3254467,mobile,,-25.0,201412.0,NotFound
3254473,mobile,iOS Device,-5.0,162714.0,NotFound
3254793,desktop,Windows,-5.0,343361.0,NotFound
3255229,desktop,,-20.0,228517.0,NotFound
3255241,desktop,,-5.0,1862.0,Found
3255751,desktop,Windows,-5.0,943639.0,NotFound
3255766,mobile,,-25.0,404997.0,NotFound
3256427,desktop,Trident/7.0,-60.0,71995.0,NotFound
3256743,mobile,iOS Device,0.0,44156.0,NotFound
3256933,mobile,hi6210sft Build/MRA58K,-100.0,298444.0,NotFound
3257035,desktop,Windows,-5.0,19776.0,Found
3257102,desktop,Windows,-5.0,124575.0,NotFound
3257273,mobile,iOS Device,0.0,47302.0,NotFound
3257392,,,-15.0,,NotFound
3257446,desktop,Trident/7.0,-10.0,655657.0,NotFound
3257460,desktop,Trident/7.0,-10.0,131428.0,NotFound
3257592,desktop,Windows,-5.0,110614.0,NotFound
3257745,desktop,Windows,-10.0,114671.0,NotFound
3258348,desktop,Windows,-5.0,88953.0,Found
3258811,desktop,MacOS,0.0,15625.0,Found
3259239,mobile,Moto C Build/NRD90M.063,-10.0,262615.0,NotFound
3259243,desktop,Windows,-5.0,2120.0,NotFound
3260110,mobile,,-10.0,428110.0,NotFound
3260123,mobile,SAMSUNG,-10.0,389172.0,NotFound
3260324,mobile,BLADE V8 SE Build/NRD90M,-5.0,408362.0,NotFound
3260803,mobile,iOS Device,-25.0,79894.0,Found
3261001,mobile,iOS Device,-5.0,735292.0,NotFound
3261133,mobile,iOS Device,-5.0,248736.0,Found
3261745,mobile,iOS Device,-5.0,210024.0,Found
3261794,desktop,Trident/7.0,-5.0,58414.0,NotFound
3261877,desktop,Windows,-5.0,271430.0,NotFound
3262437,desktop,Windows,-5.0,171993.0,NotFound
3262720,mobile,SM-J500M Build/MMB29M,-20.0,306285.0,NotFound
3263213,mobile,,-20.0,304181.0,NotFound
3263731,desktop,,-5.0,96701.0,NotFound
3264213,desktop,Windows,-10.0,74590.0,NotFound
3264647,mobile,iOS Device,0.0,45177.0,NotFound
3264805,mobile,LG-H850 Build/MMB29M,-10.0,231465.0,NotFound
3265044,mobile,iOS Device,-5.0,69014.0,NotFound
3265097,desktop,Moto G (5) Build/NPP25.137-72,-15.0,240846.0,NotFound
3265116,desktop,Windows,-5.0,159621.0,NotFound
3265127,mobile,Microsoft,-45.0,694517.0,NotFound
3265310,desktop,rv:60.0,-65.0,405248.0,NotFound
3265350,desktop,MacOS,-5.0,285820.0,NotFound
3265506,desktop,,0.0,52771.0,Found
3265543,desktop,Windows,-5.0,30790.0,NotFound
3265707,desktop,Windows,-5.0,22205.0,NotFound
3265717,,,-15.0,,NotFound
