TransactionID,isFraud,TransactionAmt,ProductCD,card4,card6,addr1,addr2,transaction_date,timestamp,currency,country_code,merchant_category,settlement_status,transaction_type
3141396,1,175.0,R,american express,credit,126.0,87.0,2023-12-31,2023-12-31 00:00:19,NGN,US,digital_goods,settled,purchase
3369692,0,1629.95,W,visa,credit,420.0,87.0,2023-12-05,2023-12-05 13:06:08,USD,FR,retail,settled,purchase
3193562,0,1132.47,W,visa,debit,123.0,87.0,2023-12-11,2023-12-11 20:05:27,ETB,US,gambling,settled,purchase
3068095,1,200.0,R,visa,credit,325.0,87.0,2023-12-17,2023-12-17 13:07:25,USD,ET,retail,settled,purchase
3551611,0,52.95,W,visa,debit,387.0,87.0,2023-11-17,2023-11-17 16:24:56,USD,US,digital_goods,settled,purchase
3098090,0,100.0,R,visa,credit,299.0,87.0,2023-11-06,2023-11-06 12:26:36,USD,KE,digital_goods,settled,purchase
3307729,0,59.0,W,mastercard,debit,272.0,87.0,2023-10-16,2023-10-16 14:59:17,ETB,FR,travel,settled,purchase
3064244,0,300.0,R,mastercard,credit,123.0,87.0,2023-11-15,2023-11-15 01:31:54,EUR,US,retail,settled,purchase
3153178,0,34.0,W,visa,debit,126.0,87.0,2023-11-18,2023-11-18 16:53:45,USD,FR,retail,settled,purchase
3143128,0,55.968,C,mastercard,debit,,,2023-11-24,2023-11-24 05:45:57,GBP,GB,gambling,settled,purchase
3040944,0,50.0,S,visa,credit,418.0,87.0,2023-11-29,2023-11-29 18:28:41,USD,US,digital_goods,settled,purchase
3468404,0,689.98,W,visa,debit,325.0,87.0,2023-12-17,2023-12-17 20:18:46,EUR,GB,crypto,settled,purchase
3404681,0,87.95,W,visa,debit,299.0,87.0,2023-10-01,2023-10-01 22:18:26,ETB,DE,retail,settled,purchase
2993161,0,117.0,W,visa,debit,441.0,87.0,2023-10-10,2023-10-10 23:34:53,USD,GB,crypto,declined,purchase
3150070,1,10.45,C,visa,debit,,,2023-10-22,2023-10-22 20:28:43,USD,DE,digital_goods,settled,purchase
3384555,0,55.103,C,visa,debit,,,2023-12-28,2023-12-28 17:20:08,GBP,US,digital_goods,settled,purchase
3032890,0,30.0,H,visa,debit,337.0,87.0,2023-12-24,2023-12-24 06:39:23,NGN,GB,retail,settled,purchase
3388868,0,29.45,W,mastercard,debit,512.0,87.0,2023-11-27,2023-11-27 15:37:09,USD,US,crypto,settled,purchase
3385274,0,99.95,W,visa,debit,299.0,87.0,2023-12-08,2023-12-08 01:37:17,USD,KE,atm,settled,purchase
3099176,0,100.0,H,visa,debit,299.0,87.0,2023-10-28,2023-10-28 13:43:40,USD,US,digital_goods,settled,purchase
3244527,0,159.95,W,visa,debit,330.0,87.0,2023-11-14,2023-11-14 17:42:26,GBP,GB,gambling,settled,purchase
3205432,0,368.5,W,visa,debit,184.0,87.0,2023-10-27,2023-10-27 06:24:47,GBP,JP,digital_goods,settled,purchase
3574412,1,85.826,C,visa,credit,,,2023-12-24,2023-12-24 02:58:13,USD,GB,crypto,settled,purchase
3484907,0,107.95,W,mastercard,debit,123.0,87.0,2023-12-07,2023-12-07 11:29:37,EUR,NG,retail,settled,purchase
3257592,0,71.296,C,visa,credit,,,2023-12-28,2023-12-28 08:46:05,EUR,US,retail,settled,purchase
3070639,0,82.95,W,visa,debit,337.0,87.0,2023-11-22,2023-11-22 07:10:21,USD,FR,atm,settled,purchase
3007352,0,117.0,W,mastercard,debit,299.0,87.0,2023-12-21,2023-12-21 07:08:01,USD,FR,atm,settled,purchase
3349976,0,9.425,C,mastercard,credit,,,2023-11-21,2023-11-21 10:41:59,USD,US,gambling,settled,purchase
3142112,0,58.95,W,mastercard,debit,299.0,87.0,2023-12-07,2023-12-07 04:57:06,USD,US,digital_goods,settled,purchase
3192026,0,50.0,S,discover,credit,330.0,87.0,2023-10-14,2023-10-14 18:40:08,USD,US,travel,settled,purchase
3532886,0,107.95,W,visa,debit,476.0,87.0,2023-12-16,2023-12-16 05:52:07,USD,US,digital_goods,settled,purchase
3473210,1,171.0,W,visa,credit,299.0,87.0,2023-12-20,2023-12-20 15:04:45,USD,JP,retail,settled,purchase
3139478,0,47.95,W,visa,debit,231.0,87.0,2023-10-13,2023-10-13 03:31:07,USD,DE,travel,declined,purchase
3060289,0,75.0,H,visa,credit,315.0,87.0,2023-11-12,2023-11-12 20:53:42,USD,US,retail,settled,purchase
3485410,0,44.5,W,visa,debit,315.0,87.0,2023-11-24,2023-11-24 18:35:22,USD,GB,gambling,settled,purchase
3406176,0,41.569,C,mastercard,credit,,,2023-12-18,2023-12-18 09:08:18,EUR,US,retail,settled,purchase
3553490,0,92.0,W,visa,debit,272.0,87.0,2023-12-20,2023-12-20 17:13:33,ETB,DE,digital_goods,settled,purchase
3305819,1,300.0,R,american express,credit,264.0,87.0,2023-11-04,2023-11-04 00:00:50,NGN,CA,atm,declined,purchase
3303347,0,200.95,W,visa,debit,264.0,87.0,2023-10-13,2023-10-13 14:28:00,USD,DE,digital_goods,settled,purchase
3362759,0,34.0,W,visa,debit,204.0,87.0,2023-11-23,2023-11-23 22:16:37,ETB,DE,digital_goods,pending,purchase
3440212,0,29.0,W,visa,debit,269.0,87.0,2023-12-13,2023-12-13 12:25:21,USD,JP,retail,settled,purchase
3376269,0,445.0,W,mastercard,credit,299.0,87.0,2023-12-01,2023-12-01 02:42:31,EUR,DE,digital_goods,settled,purchase
3296590,0,150.0,R,visa,credit,226.0,87.0,2023-12-01,2023-12-01 00:35:59,USD,US,crypto,settled,purchase
3476023,0,10.943,C,visa,credit,,,2023-10-31,2023-10-31 22:43:45,USD,CA,retail,settled,purchase
3255811,0,57.95,W,visa,debit,476.0,87.0,2023-11-14,2023-11-14 08:20:04,EUR,GB,digital_goods,settled,purchase
3563571,0,77.95,W,visa,debit,264.0,87.0,2023-11-27,2023-11-27 20:40:07,NGN,CA,retail,settled,purchase
3298663,0,171.0,W,mastercard,debit,184.0,87.0,2023-12-20,2023-12-20 06:48:42,USD,DE,gambling,settled,purchase
3382120,0,26.162,C,mastercard,credit,,,2023-12-01,2023-12-01 05:58:29,EUR,US,retail,settled,purchase
3327994,0,36.95,W,visa,debit,204.0,87.0,2023-11-21,2023-11-21 18:09:21,USD,DE,travel,settled,purchase
3430632,0,59.0,W,mastercard,debit,225.0,87.0,2023-12-17,2023-12-17 18:17:11,ETB,KE,retail,settled,purchase
3080662,0,59.0,W,mastercard,debit,264.0,87.0,2023-10-28,2023-10-28 13:51:39,ETB,DE,atm,settled,purchase
3546796,0,159.95,W,visa,debit,204.0,87.0,2023-11-30,2023-11-30 06:13:50,USD,US,crypto,settled,purchase
3555458,0,10.6,C,visa,debit,,,2023-11-21,2023-11-21 20:15:32,EUR,FR,atm,declined,purchase
3207515,0,309.41,W,visa,debit,251.0,87.0,2023-11-13,2023-11-13 04:46:44,EUR,KE,retail,settled,purchase
3256108,0,77.95,W,visa,debit,126.0,87.0,2023-10-30,2023-10-30 17:27:35,EUR,CA,digital_goods,settled,purchase
3321156,0,49.2,W,mastercard,debit,220.0,87.0,2023-12-23,2023-12-23 03:48:06,USD,US,retail,settled,purchase
3014784,0,30.0,W,mastercard,debit,272.0,87.0,2023-11-12,2023-11-12 09:50:43,USD,US,digital_goods,settled,purchase
3439021,0,100.0,R,visa,credit,476.0,87.0,2023-10-25,2023-10-25 15:01:28,ETB,CA,travel,pending,purchase
3444251,0,552.51,W,mastercard,credit,315.0,87.0,2023-12-26,2023-12-26 08:05:22,GBP,KE,digital_goods,pending,purchase
3210113,0,49.0,W,visa,debit,325.0,87.0,2023-11-07,2023-11-07 18:15:16,GBP,DE,atm,declined,purchase
3574600,0,767.95,W,visa,debit,191.0,87.0,2023-11-21,2023-11-21 07:08:39,USD,KE,digital_goods,settled,purchase
2987451,0,59.0,W,discover,debit,264.0,87.0,2023-11-01,2023-11-01 04:23:16,USD,DE,gambling,settled,purchase
3069463,0,125.0,R,visa,debit,126.0,87.0,2023-11-16,2023-11-16 11:47:56,USD,US,retail,settled,purchase
3005415,0,25.0,W,visa,debit,220.0,87.0,2023-12-14,2023-12-14 08:43:37,USD,KE,gambling,settled,purchase
3483079,0,77.95,W,mastercard,debit,299.0,87.0,2023-10-19,2023-10-19 17:18:34,GBP,US,digital_goods,settled,purchase
3535098,0,226.0,W,visa,debit,264.0,87.0,2023-11-14,2023-11-14 13:08:35,USD,FR,gambling,settled,purchase
3142330,0,335.0,W,mastercard,debit,272.0,87.0,2023-12-13,2023-12-13 00:20:48,NGN,ET,atm,settled,purchase
3334846,0,209.95,W,mastercard,credit,184.0,87.0,2023-11-24,2023-11-24 00:22:10,GBP,FR,retail,settled,purchase
3519847,0,54.5,W,mastercard,debit,170.0,87.0,2023-12-03,2023-12-03 10:45:08,USD,US,gambling,settled,purchase
3373557,0,99.95,W,visa,debit,325.0,87.0,2023-11-30,2023-11-30 10:42:52,EUR,US,digital_goods,settled,purchase
3314128,0,29.5,W,visa,debit,441.0,87.0,2023-10-29,2023-10-29 02:57:03,EUR,US,retail,settled,purchase
3501187,0,29.0,W,visa,debit,123.0,87.0,2023-12-31,2023-12-31 20:02:19,EUR,DE,digital_goods,settled,purchase
3149229,0,311.95,W,discover,credit,299.0,87.0,2023-10-27,2023-10-27 16:18:15,EUR,US,crypto,settled,purchase
3203832,0,47.95,W,mastercard,debit,327.0,87.0,2023-10-26,2023-10-26 03:52:02,GBP,FR,digital_goods,settled,purchase
3275852,0,44.5,W,mastercard,debit,204.0,87.0,2023-10-26,2023-10-26 04:01:16,USD,FR,atm,settled,purchase
3161345,0,179.95,W,visa,debit,325.0,87.0,2023-11-07,2023-11-07 21:16:42,GBP,US,retail,settled,purchase
3422193,0,117.0,W,visa,debit,441.0,87.0,2023-11-24,2023-11-24 13:14:53,USD,US,digital_goods,settled,purchase
3075083,0,150.0,R,visa,credit,126.0,87.0,2023-11-10,2023-11-10 16:37:46,USD,ET,retail,settled,purchase
3385283,0,93.95,W,visa,debit,251.0,87.0,2023-12-18,2023-12-18 05:22:44,EUR,CA,travel,settled,purchase
3105934,0,59.0,W,visa,credit,220.0,87.0,2023-12-07,2023-12-07 03:25:54,GBP,ET,digital_goods,settled,purchase
3134964,1,300.0,R,visa,credit,177.0,87.0,2023-12-02,2023-12-02 20:10:18,USD,FR,retail,settled,purchase
3277906,0,489.95,W,mastercard,credit,436.0,87.0,2023-11-21,2023-11-21 22:31:40,USD,ET,travel,settled,purchase
3077423,0,75.0,R,visa,debit,512.0,87.0,2023-12-18,2023-12-18 05:22:39,USD,JP,travel,settled,purchase
3068583,1,17.956,C,visa,credit,,,2023-10-01,2023-10-01 22:30:14,EUR,US,retail,settled,purchase
3028097,0,117.0,W,visa,debit,191.0,87.0,2023-11-01,2023-11-01 06:43:11,USD,CA,digital_goods,settled,purchase
3221683,0,32.143,C,visa,debit,,,2023-11-11,2023-11-11 12:12:42,USD,US,retail,settled,purchase
3046416,0,54.0,S,american express,credit,123.0,87.0,2023-11-11,2023-11-11 11:54:37,NGN,NG,gambling,settled,purchase
3410195,0,35.23,W,visa,credit,204.0,87.0,2023-11-28,2023-11-28 09:03:53,USD,GB,digital_goods,settled,purchase
3194619,0,57.95,W,visa,debit,220.0,87.0,2023-10-23,2023-10-23 19:13:46,USD,JP,travel,settled,purchase
3386646,0,55.0,W,mastercard,debit,205.0,87.0,2023-12-04,2023-12-04 03:47:18,EUR,JP,travel,settled,purchase
3279788,0,87.0,W,visa,debit,191.0,87.0,2023-10-29,2023-10-29 08:47:58,USD,KE,atm,settled,purchase
3260286,0,54.0,W,mastercard,debit,203.0,87.0,2023-12-01,2023-12-01 19:26:35,USD,US,retail,declined,purchase
3232374,0,59.0,W,visa,debit,126.0,87.0,2023-11-20,2023-11-20 06:57:28,GBP,CA,travel,settled,purchase
3109740,0,50.0,R,mastercard,credit,330.0,87.0,2023-12-17,2023-12-17 04:53:44,GBP,DE,retail,settled,purchase
3194399,0,92.95,W,mastercard,debit,315.0,87.0,2023-12-13,2023-12-13 14:06:49,USD,DE,digital_goods,settled,purchase
3345621,0,39.0,W,visa,debit,330.0,87.0,2023-12-11,2023-12-11 10:19:27,USD,US,retail,declined,purchase
3072481,0,107.95,W,visa,credit,436.0,87.0,2023-11-02,2023-11-02 08:33:31,NGN,US,digital_goods,settled,purchase
3110077,0,29.0,W,visa,debit,299.0,87.0,2023-12-17,2023-12-17 01:27:31,USD,DE,retail,settled,purchase
3437987,0,161.0,W,mastercard,debit,272.0,87.0,2023-12-25,2023-12-25 13:40:21,USD,CA,crypto,settled,purchase
3287888,0,59.0,W,mastercard,debit,181.0,87.0,2023-11-08,2023-11-08 22:03:45,USD,US,gambling,settled,purchase
3347388,0,226.0,W,mastercard,debit,231.0,87.0,2023-12-21,2023-12-21 09:44:47,EUR,KE,digital_goods,settled,purchase
3335650,0,335.0,W,visa,debit,325.0,87.0,2023-12-25,2023-12-25 20:33:28,USD,FR,retail,settled,purchase
3388868,0,30.95,W,mastercard,debit,512.0,87.0,2023-11-27,2023-11-27 15:37:09,USD,US,crypto,settled,purchase
3423723,0,92.0,W,visa,debit,387.0,87.0,2023-12-26,2023-12-26 01:41:45,USD,US,travel,settled,purchase
3024176,0,50.0,H,visa,credit,299.0,87.0,2023-12-26,2023-12-26 04:09:59,USD,NG,travel,settled,purchase
2994685,0,47.95,W,visa,debit,330.0,87.0,2023-10-23,2023-10-23 14:59:01,USD,NG,crypto,settled,purchase
3500924,0,134.95,W,mastercard,debit,184.0,87.0,2023-12-14,2023-12-14 10:12:16,USD,KE,retail,settled,purchase
3447636,0,57.95,W,visa,debit,494.0,87.0,2023-10-10,2023-10-10 22:18:08,ETB,FR,digital_goods,settled,purchase
3045401,0,25.0,H,mastercard,debit,264.0,87.0,2023-10-05,2023-10-05 06:04:26,USD,FR,digital_goods,settled,purchase
3048496,0,500.0,R,american express,credit,299.0,87.0,2023-12-07,2023-12-07 01:12:50,USD,US,travel,settled,purchase
3493170,0,57.95,W,visa,debit,441.0,87.0,2023-12-02,2023-12-02 19:11:14,USD,US,gambling,settled,purchase
3008276,0,108.95,W,visa,debit,299.0,87.0,2023-10-15,2023-10-15 07:29:00,USD,CA,digital_goods,settled,purchase
3437896,0,226.0,W,mastercard,debit,441.0,87.0,2023-10-22,2023-10-22 12:44:30,EUR,US,retail,settled,purchase
3101254,0,100.0,R,visa,debit,433.0,87.0,2023-11-30,2023-11-30 18:16:01,EUR,DE,travel,declined,purchase
3436043,0,171.0,W,visa,debit,204.0,87.0,2023-12-25,2023-12-25 05:39:01,EUR,US,retail,settled,purchase
3469014,0,411.2,W,visa,credit,299.0,87.0,2023-11-10,2023-11-10 11:05:53,GBP,US,travel,settled,purchase
3004302,0,117.0,W,visa,debit,204.0,87.0,2023-12-07,2023-12-07 21:11:18,USD,US,retail,settled,purchase
3464384,0,35.95,W,mastercard,debit,269.0,87.0,2023-10-27,2023-10-27 18:49:19,USD,ET,digital_goods,settled,purchase
3389356,0,13.534,C,mastercard,credit,,,2023-12-26,2023-12-26 12:49:55,USD,FR,retail,settled,purchase
2997396,0,59.0,W,visa,debit,325.0,87.0,2023-12-09,2023-12-09 13:53:50,EUR,FR,travel,settled,purchase
3396996,0,30.21,C,visa,debit,,,2023-12-10,2023-12-10 07:25:06,EUR,JP,retail,pending,purchase
3553740,0,21.0,W,visa,debit,184.0,87.0,2023-11-07,2023-11-07 15:54:47,USD,US,retail,settled,purchase
3420793,0,226.0,W,mastercard,debit,123.0,87.0,2023-12-17,2023-12-17 08:15:24,EUR,US,retail,settled,purchase
3161570,0,214.95,W,visa,debit,337.0,87.0,2023-11-09,2023-11-09 20:05:51,USD,KE,gambling,settled,purchase
3049661,0,141.0,W,visa,debit,337.0,87.0,2023-11-24,2023-11-24 01:09:09,ETB,ET,atm,settled,purchase
3075933,0,400.0,R,visa,credit,184.0,87.0,2023-10-13,2023-10-13 17:25:49,NGN,ET,retail,declined,purchase
12241994,0,420.0,W,visa,debit,325.0,87.0,2023-09-27,2023-09-27 00:00:00,EUR,US,gambling,settled,purchase
3395832,0,311.95,W,visa,credit,325.0,87.0,2023-12-21,2023-12-21 16:27:37,USD,US,retail,settled,purchase
3153951,0,46.0,W,visa,debit,264.0,87.0,2023-11-24,2023-11-24 07:09:04,EUR,US,travel,settled,purchase
3109719,0,50.0,R,visa,credit,204.0,87.0,2023-12-07,2023-12-07 16:51:27,ETB,ET,travel,settled,purchase
3338432,0,407.65,W,mastercard,credit,204.0,87.0,2023-12-05,2023-12-05 07:28:09,ETB,US,retail,settled,purchase
3026646,0,75.0,H,visa,debit,264.0,87.0,2023-11-11,2023-11-11 06:54:28,USD,FR,atm,settled,purchase
3172634,0,47.95,W,visa,debit,264.0,87.0,2023-10-29,2023-10-29 02:16:57,EUR,US,retail,settled,purchase
3083121,0,48.95,W,visa,credit,428.0,87.0,2023-11-25,2023-11-25 10:23:48,ETB,US,retail,settled,purchase
3192764,0,39.0,W,visa,debit,191.0,87.0,2023-12-28,2023-12-28 21:34:59,GBP,NG,crypto,settled,purchase
3111978,0,47.95,W,visa,debit,330.0,87.0,2023-11-13,2023-11-13 02:14:06,USD,CA,travel,settled,purchase
3354523,0,57.95,W,mastercard,debit,123.0,87.0,2023-12-24,2023-12-24 16:22:08,USD,ET,travel,settled,purchase
3373628,0,77.95,W,mastercard,debit,272.0,87.0,2023-12-15,2023-12-15 05:46:48,EUR,NG,atm,settled,purchase
3482863,0,792.0,W,mastercard,debit,204.0,87.0,2023-12-12,2023-12-12 20:47:13,ETB,DE,retail,settled,purchase
3428547,0,59.0,W,visa,credit,126.0,87.0,2023-10-20,2023-10-20 00:38:39,ETB,CA,atm,settled,purchase
3347884,0,35.95,W,mastercard,debit,310.0,87.0,2023-12-28,2023-12-28 02:40:59,EUR,DE,retail,declined,purchase
3431275,0,445.0,W,visa,credit,225.0,87.0,2023-10-24,2023-10-24 03:46:13,GBP,DE,digital_goods,settled,purchase
3240712,0,171.0,W,visa,debit,177.0,87.0,2023-10-21,2023-10-21 02:49:47,USD,FR,atm,settled,purchase
3434374,0,59.0,W,mastercard,credit,264.0,87.0,2023-11-22,2023-11-22 23:08:47,USD,DE,digital_goods,settled,purchase
3337121,0,48.95,W,visa,debit,441.0,87.0,2023-11-07,2023-11-07 17:33:17,NGN,JP,digital_goods,settled,purchase
3556789,0,102.95,W,visa,debit,325.0,87.0,2023-12-11,2023-12-11 16:49:16,USD,NG,gambling,declined,purchase
3164735,0,554.0,W,visa,debit,494.0,87.0,2023-11-24,2023-11-24 23:12:00,USD,US,crypto,settled,purchase
3323075,0,141.0,W,visa,debit,472.0,87.0,2023-10-18,2023-10-18 21:45:43,ETB,FR,retail,settled,purchase
3059286,0,100.0,R,american express,credit,299.0,87.0,2023-10-20,2023-10-20 08:06:18,ETB,DE,travel,settled,purchase
3461673,0,70.702,C,mastercard,credit,507.0,60.0,2023-12-18,2023-12-18 02:32:38,USD,DE,gambling,settled,purchase
3347649,0,92.0,W,mastercard,debit,337.0,87.0,2023-11-21,2023-11-21 03:11:27,GBP,CA,travel,pending,purchase
3134097,0,97.0,W,visa,debit,205.0,87.0,2023-12-08,2023-12-08 02:46:57,USD,US,crypto,settled,purchase
3354622,0,73.5,W,visa,debit,204.0,87.0,2023-10-06,2023-10-06 19:37:59,USD,US,travel,settled,purchase
3412022,0,18.628,C,visa,credit,284.0,60.0,2023-12-24,2023-12-24 07:28:43,USD,US,atm,settled,purchase
3263675,0,57.95,W,visa,debit,264.0,87.0,2023-11-09,2023-11-09 16:21:02,USD,FR,crypto,settled,purchase
3097067,0,75.0,H,visa,credit,428.0,87.0,2023-11-08,2023-11-08 23:19:45,USD,DE,retail,declined,purchase
3192548,0,30.95,W,mastercard,debit,494.0,87.0,2023-11-20,2023-11-20 21:15:10,USD,US,retail,settled,purchase
3351150,0,305.97,W,visa,debit,264.0,87.0,2023-12-06,2023-12-06 23:54:35,USD,CA,retail,settled,purchase
3243137,1,232.013,C,visa,credit,,,2023-10-01,2023-10-01 07:59:04,USD,DE,travel,settled,purchase
3249465,0,95.464,C,visa,credit,,,2023-12-29,2023-12-29 03:00:17,USD,US,retail,settled,purchase
3515718,0,59.0,W,visa,debit,387.0,87.0,2023-10-28,2023-10-28 04:04:59,EUR,GB,retail,settled,purchase
3394682,0,129.95,W,visa,credit,204.0,87.0,2023-11-07,2023-11-07 02:59:29,USD,US,digital_goods,settled,purchase
3498944,0,77.0,W,visa,debit,122.0,87.0,2023-10-18,2023-10-18 10:21:09,USD,ET,travel,settled,purchase
3264125,0,374.95,W,mastercard,debit,498.0,87.0,2023-12-25,2023-12-25 11:45:59,EUR,US,retail,declined,purchase
3131307,0,55.86,W,visa,debit,494.0,87.0,2023-10-02,2023-10-02 01:12:28,USD,US,retail,settled,purchase
3341295,0,14.743,C,mastercard,debit,,,2023-11-13,2023-11-13 17:02:20,USD,DE,retail,pending,purchase
3286018,0,44.107,C,visa,debit,,,2023-11-08,2023-11-08 14:56:29,GBP,KE,travel,settled,purchase
3552410,0,435.91,W,visa,debit,123.0,87.0,2023-10-12,2023-10-12 05:12:10,EUR,DE,retail,settled,purchase
3102109,0,100.0,R,visa,credit,126.0,87.0,2023-10-30,2023-10-30 18:46:55,USD,GB,retail,settled,purchase
3032425,0,81.95,W,mastercard,debit,123.0,87.0,2023-10-21,2023-10-21 20:45:38,ETB,US,retail,settled,purchase
3377451,0,52.95,W,visa,debit,143.0,87.0,2023-12-18,2023-12-18 19:08:34,EUR,US,retail,settled,purchase
3502505,0,40.0,H,visa,debit,299.0,87.0,2023-12-07,2023-12-07 22:13:21,EUR,JP,atm,settled,purchase
3553820,0,171.0,W,visa,debit,330.0,87.0,2023-12-25,2023-12-25 17:25:20,GBP,JP,retail,settled,purchase
3185211,0,390.0,W,mastercard,debit,204.0,87.0,2023-12-14,2023-12-14 00:55:10,USD,NG,gambling,settled,purchase
3451721,0,280.0,W,visa,debit,253.0,87.0,2023-11-28,2023-11-28 13:09:31,USD,US,crypto,settled,purchase
3019741,0,150.0,R,visa,credit,191.0,87.0,2023-10-13,2023-10-13 13:51:10,GBP,GB,retail,settled,purchase
3439534,0,107.95,W,visa,debit,191.0,87.0,2023-11-07,2023-11-07 04:22:15,USD,US,travel,settled,purchase
3494338,0,150.0,R,visa,credit,181.0,87.0,2023-12-24,2023-12-24 10:41:01,USD,US,retail,settled,purchase
3367429,0,59.0,W,mastercard,debit,264.0,87.0,2023-12-13,2023-12-13 23:30:24,GBP,JP,retail,settled,purchase
3129427,0,24.661,C,visa,debit,,,2023-12-09,2023-12-09 11:51:36,EUR,US,retail,settled,purchase
3234272,0,92.0,W,mastercard,debit,512.0,87.0,2023-11-15,2023-11-15 07:35:48,ETB,JP,retail,settled,purchase
3261340,0,29.0,W,visa,debit,231.0,87.0,2023-10-03,2023-10-03 08:27:39,USD,GB,atm,settled,purchase
3282070,1,56.795,C,visa,debit,,,2023-10-08,2023-10-08 15:07:23,GBP,JP,atm,settled,purchase
3212230,0,944.95,W,visa,credit,184.0,87.0,2023-11-07,2023-11-07 10:01:52,GBP,NG,retail,settled,purchase
3023488,0,25.0,H,visa,credit,143.0,87.0,2023-11-05,2023-11-05 06:51:47,USD,ET,retail,settled,purchase
3382870,0,117.0,W,visa,debit,184.0,87.0,2023-11-10,2023-11-10 13:49:13,ETB,US,digital_goods,settled,purchase
3531147,0,36.95,W,visa,debit,181.0,87.0,2023-12-21,2023-12-21 18:58:42,USD,DE,retail,settled,purchase
3501920,0,25.95,W,mastercard,debit,269.0,87.0,2023-11-18,2023-11-18 17:39:20,ETB,JP,retail,settled,purchase
3277560,0,55.07,C,visa,debit,,,2023-11-15,2023-11-15 04:41:46,USD,DE,travel,settled,purchase
3025143,0,20.95,W,visa,debit,204.0,87.0,2023-10-26,2023-10-26 01:52:15,USD,DE,digital_goods,settled,purchase
3415853,0,89.0,W,visa,credit,231.0,87.0,2023-12-26,2023-12-26 02:52:49,USD,GB,retail,pending,purchase
3161596,0,664.0,W,visa,debit,330.0,87.0,2023-11-12,2023-11-12 00:17:56,USD,FR,travel,settled,purchase
3211282,0,100.0,H,mastercard,credit,184.0,87.0,2023-10-12,2023-10-12 02:43:07,USD,ET,travel,settled,purchase
2990933,0,107.95,W,visa,debit,498.0,87.0,2023-10-09,2023-10-09 10:31:33,USD,US,retail,settled,purchase
3058800,0,87.0,W,visa,debit,315.0,87.0,2023-12-29,2023-12-29 14:54:21,EUR,JP,travel,declined,purchase
3543245,0,57.95,W,visa,debit,264.0,87.0,2023-11-13,2023-11-13 22:14:25,USD,FR,travel,pending,purchase
3472601,0,59.0,W,visa,debit,220.0,87.0,2023-11-01,2023-11-01 06:51:21,EUR,FR,gambling,settled,purchase
3454441,0,57.95,W,visa,debit,433.0,87.0,2023-10-29,2023-10-29 20:58:24,NGN,US,retail,declined,purchase
3178623,0,49.0,W,visa,debit,264.0,87.0,2023-11-15,2023-11-15 15:48:19,USD,GB,retail,declined,purchase
3253358,0,24.0,W,mastercard,debit,123.0,87.0,2023-10-01,2023-10-01 09:38:05,USD,US,atm,settled,purchase
3117087,0,67.95,W,visa,debit,143.0,87.0,2023-12-18,2023-12-18 09:04:05,USD,FR,digital_goods,settled,purchase
3117133,0,49.5,W,mastercard,debit,264.0,87.0,2023-11-16,2023-11-16 01:18:58,USD,JP,retail,settled,purchase
3321869,0,39.0,W,mastercard,debit,327.0,87.0,2023-12-20,2023-12-20 11:03:41,EUR,US,gambling,settled,purchase
3184590,0,23.145,C,visa,debit,,,2023-10-20,2023-10-20 00:40:25,EUR,JP,travel,settled,purchase
3101387,0,25.95,W,visa,debit,299.0,87.0,2023-11-01,2023-11-01 04:58:52,EUR,US,retail,settled,purchase
3270813,0,25.95,W,visa,debit,191.0,87.0,2023-10-26,2023-10-26 04:47:05,USD,NG,crypto,settled,purchase
3503650,0,108.95,W,visa,credit,204.0,87.0,2023-11-12,2023-11-12 15:29:01,GBP,JP,travel,settled,purchase
3104952,0,76.023,C,visa,credit,,,2023-11-13,2023-11-13 16:03:31,NGN,NG,crypto,settled,purchase
3013122,0,350.0,W,visa,debit,325.0,87.0,2023-12-15,2023-12-15 13:48:20,USD,US,gambling,settled,purchase
3199356,0,45.0,S,visa,credit,184.0,87.0,2023-12-20,2023-12-20 06:38:10,EUR,GB,retail,settled,purchase
3398810,0,141.0,W,visa,debit,441.0,87.0,2023-11-24,2023-11-24 01:54:38,USD,GB,travel,settled,purchase
3008039,0,33.171,C,mastercard,debit,465.0,60.0,2023-11-27,2023-11-27 08:23:42,USD,US,retail,settled,purchase
3467907,0,39.0,W,visa,debit,123.0,87.0,2023-11-12,2023-11-12 13:51:39,USD,JP,retail,settled,purchase
3083697,0,40.0,H,visa,debit,330.0,87.0,2023-12-06,2023-12-06 17:01:47,EUR,US,travel,settled,purchase
3357849,0,200.0,R,american express,credit,204.0,87.0,2023-11-06,2023-11-06 15:37:18,ETB,US,retail,settled,purchase
3031996,0,146.0,W,visa,debit,472.0,87.0,2023-12-03,2023-12-03 18:21:16,USD,FR,travel,settled,purchase
2994550,0,117.0,W,visa,debit,315.0,87.0,2023-12-10,2023-12-10 00:30:23,USD,US,travel,settled,purchase
3189990,0,66.95,W,mastercard,debit,264.0,87.0,2023-11-13,2023-11-13 23:47:22,USD,US,gambling,settled,purchase
2989721,0,213.0,W,visa,credit,184.0,87.0,2023-10-26,2023-10-26 19:30:08,EUR,DE,crypto,pending,purchase
3096794,0,250.0,R,visa,credit,512.0,87.0,2023-12-08,2023-12-08 16:48:01,USD,FR,atm,settled,purchase
3047805,0,49.0,W,visa,debit,181.0,87.0,2023-10-16,2023-10-16 17:34:32,EUR,JP,gambling,settled,purchase
